9.999999403953552246e-01
7.110223174095153809e-01
6.482948362827301025e-02
-5.221161842346191406e-01
-7.283753752708435059e-01
-4.942975938320159912e-01
-1.680152676999568939e-02
3.994156718254089355e-01
5.292676687240600586e-01
3.421187996864318848e-01
