0.000000000000000000e+00
4.008015990257263184e-02
8.016031980514526367e-02
1.202404797077178955e-01
1.603206396102905273e-01
2.004007995128631592e-01
2.404809594154357910e-01
2.805611193180084229e-01
3.206412792205810547e-01
3.607214391231536865e-01
